   Elapsed time	   MLII	     V5
        517.531	 -0.315	 -0.190
        517.533	 -0.330	 -0.200
        517.536	 -0.340	 -0.200
        517.539	 -0.340	 -0.195
        517.542	 -0.335	 -0.200
        517.544	 -0.340	 -0.195
        517.547	 -0.320	 -0.185
        517.550	 -0.345	 -0.210
        517.553	 -0.340	 -0.205
        517.556	 -0.350	 -0.200
        517.558	 -0.340	 -0.185
        517.561	 -0.320	 -0.190
        517.564	 -0.330	 -0.205
        517.567	 -0.335	 -0.210
        517.569	 -0.350	 -0.210
        517.572	 -0.340	 -0.200
        517.575	 -0.335	 -0.180
        517.578	 -0.325	 -0.195
        517.581	 -0.325	 -0.200
        517.583	 -0.340	 -0.205
        517.586	 -0.335	 -0.205
        517.589	 -0.340	 -0.210
        517.592	 -0.335	 -0.195
        517.594	 -0.330	 -0.190
        517.597	 -0.330	 -0.190
        517.600	 -0.335	 -0.200
        517.603	 -0.340	 -0.205
        517.606	 -0.345	 -0.195
        517.608	 -0.335	 -0.200
        517.611	 -0.325	 -0.190
        517.614	 -0.320	 -0.185
        517.617	 -0.315	 -0.200
        517.619	 -0.330	 -0.195
        517.622	 -0.330	 -0.200
        517.625	 -0.325	 -0.195
        517.628	 -0.315	 -0.205
        517.631	 -0.320	 -0.195
        517.633	 -0.315	 -0.200
        517.636	 -0.320	 -0.205
        517.639	 -0.315	 -0.190
        517.642	 -0.300	 -0.185
        517.644	 -0.285	 -0.190
        517.647	 -0.275	 -0.185
        517.650	 -0.275	 -0.195
        517.653	 -0.265	 -0.200
        517.656	 -0.265	 -0.195
        517.658	 -0.250	 -0.175
        517.661	 -0.240	 -0.170
        517.664	 -0.245	 -0.165
        517.667	 -0.245	 -0.180
        517.669	 -0.245	 -0.185
        517.672	 -0.230	 -0.170
        517.675	 -0.210	 -0.150
        517.678	 -0.200	 -0.155
        517.681	 -0.195	 -0.155
        517.683	 -0.200	 -0.165
        517.686	 -0.210	 -0.160
        517.689	 -0.220	 -0.160
        517.692	 -0.210	 -0.135
        517.694	 -0.215	 -0.125
        517.697	 -0.210	 -0.135
        517.700	 -0.215	 -0.135
        517.703	 -0.230	 -0.130
        517.706	 -0.225	 -0.120
        517.708	 -0.215	 -0.085
        517.711	 -0.190	 -0.095
        517.714	 -0.180	 -0.125
        517.717	 -0.165	 -0.145
        517.719	 -0.190	 -0.170
        517.722	 -0.210	 -0.150
        517.725	 -0.250	 -0.150
        517.728	 -0.255	 -0.140
        517.731	 -0.265	 -0.155
        517.733	 -0.285	 -0.165
        517.736	 -0.315	 -0.175
        517.739	 -0.325	 -0.170
        517.742	 -0.330	 -0.165
        517.744	 -0.320	 -0.165
        517.747	 -0.335	 -0.180
        517.750	 -0.345	 -0.190
        517.753	 -0.360	 -0.195
        517.756	 -0.360	 -0.190
        517.758	 -0.375	 -0.180
        517.761	 -0.365	 -0.185
        517.764	 -0.370	 -0.175
        517.767	 -0.375	 -0.190
        517.769	 -0.380	 -0.200
        517.772	 -0.380	 -0.185
        517.775	 -0.380	 -0.180
        517.778	 -0.365	 -0.180
        517.781	 -0.365	 -0.185
        517.783	 -0.375	 -0.200
        517.786	 -0.390	 -0.210
        517.789	 -0.390	 -0.190
        517.792	 -0.385	 -0.175
        517.794	 -0.365	 -0.185
        517.797	 -0.385	 -0.190
        517.800	 -0.400	 -0.210
        517.803	 -0.410	 -0.245
        517.806	 -0.420	 -0.265
        517.808	 -0.440	 -0.260
        517.811	 -0.460	 -0.285
        517.814	 -0.485	 -0.295
        517.817	 -0.485	 -0.335
        517.819	 -0.495	 -0.355
        517.822	 -0.535	 -0.340
        517.825	 -0.565	 -0.290
        517.828	 -0.605	 -0.210
        517.831	 -0.595	 -0.100
        517.833	 -0.550	  0.000
        517.836	 -0.470	  0.100
        517.839	 -0.350	  0.205
        517.842	 -0.185	  0.330
        517.844	  0.015	  0.445
        517.847	  0.310	  0.545
        517.850	  0.600	  0.565
        517.853	  0.785	  0.400
        517.856	  0.845	  0.080
        517.858	  0.730	 -0.205
        517.861	  0.415	 -0.315
        517.864	 -0.015	 -0.275
        517.867	 -0.375	 -0.250
        517.869	 -0.550	 -0.245
        517.872	 -0.565	 -0.235
        517.875	 -0.500	 -0.220
        517.878	 -0.440	 -0.200
        517.881	 -0.420	 -0.220
        517.883	 -0.415	 -0.225
        517.886	 -0.425	 -0.230
        517.889	 -0.415	 -0.225
        517.892	 -0.405	 -0.210
        517.894	 -0.395	 -0.215
        517.897	 -0.400	 -0.205
        517.900	 -0.400	 -0.225
        517.903	 -0.425	 -0.225
        517.906	 -0.415	 -0.210
        517.908	 -0.410	 -0.195
        517.911	 -0.405	 -0.200
        517.914	 -0.405	 -0.205
        517.917	 -0.415	 -0.210
        517.919	 -0.425	 -0.225
        517.922	 -0.410	 -0.215
        517.925	 -0.405	 -0.205
        517.928	 -0.405	 -0.200
        517.931	 -0.410	 -0.210
        517.933	 -0.425	 -0.205
        517.936	 -0.425	 -0.230
        517.939	 -0.425	 -0.215
        517.942	 -0.410	 -0.195
        517.944	 -0.410	 -0.205
        517.947	 -0.405	 -0.205
        517.950	 -0.420	 -0.195
        517.953	 -0.430	 -0.200
        517.956	 -0.435	 -0.195
        517.958	 -0.415	 -0.200
        517.961	 -0.400	 -0.205
        517.964	 -0.405	 -0.215
        517.967	 -0.415	 -0.205
        517.969	 -0.420	 -0.205
        517.972	 -0.410	 -0.205
        517.975	 -0.400	 -0.190
        517.978	 -0.395	 -0.200
        517.981	 -0.400	 -0.195
        517.983	 -0.420	 -0.215
        517.986	 -0.435	 -0.215
        517.989	 -0.425	 -0.205
        517.992	 -0.425	 -0.190
        517.994	 -0.410	 -0.200
        517.997	 -0.410	 -0.200
        518.000	 -0.415	 -0.210
        518.003	 -0.420	 -0.220
        518.006	 -0.420	 -0.210
        518.008	 -0.410	 -0.205
        518.011	 -0.410	 -0.205
        518.014	 -0.415	 -0.210
        518.017	 -0.420	 -0.220
        518.019	 -0.430	 -0.225
        518.022	 -0.430	 -0.220
        518.025	 -0.410	 -0.210
        518.028	 -0.410	 -0.225
        518.031	 -0.400	 -0.225
        518.033	 -0.420	 -0.235
        518.036	 -0.420	 -0.250
        518.039	 -0.405	 -0.240
        518.042	 -0.405	 -0.235
        518.044	 -0.395	 -0.235
        518.047	 -0.385	 -0.255
        518.050	 -0.395	 -0.275
        518.053	 -0.405	 -0.270
        518.056	 -0.400	 -0.265
        518.058	 -0.405	 -0.260
        518.061	 -0.395	 -0.260
        518.064	 -0.400	 -0.280
        518.067	 -0.420	 -0.290
        518.069	 -0.430	 -0.300
        518.072	 -0.420	 -0.305
        518.075	 -0.420	 -0.285
        518.078	 -0.395	 -0.295
        518.081	 -0.400	 -0.305
        518.083	 -0.410	 -0.315
        518.086	 -0.420	 -0.310
        518.089	 -0.425	 -0.310
        518.092	 -0.425	 -0.295
        518.094	 -0.415	 -0.305
        518.097	 -0.420	 -0.295
        518.100	 -0.420	 -0.310
        518.103	 -0.440	 -0.315
        518.106	 -0.440	 -0.315
        518.108	 -0.410	 -0.305
        518.111	 -0.405	 -0.290
        518.114	 -0.405	 -0.290
        518.117	 -0.410	 -0.300
        518.119	 -0.420	 -0.295
        518.122	 -0.415	 -0.285
        518.125	 -0.400	 -0.250
        518.128	 -0.385	 -0.245
        518.131	 -0.380	 -0.240
        518.133	 -0.380	 -0.230
        518.136	 -0.375	 -0.210
        518.139	 -0.370	 -0.205
        518.142	 -0.360	 -0.175
        518.144	 -0.330	 -0.170
        518.147	 -0.330	 -0.170
        518.150	 -0.325	 -0.180
        518.153	 -0.330	 -0.160
        518.156	 -0.330	 -0.135
        518.158	 -0.320	 -0.130
        518.161	 -0.300	 -0.125
        518.164	 -0.310	 -0.135
        518.167	 -0.310	 -0.145
        518.169	 -0.310	 -0.145
        518.172	 -0.305	 -0.135
        518.175	 -0.290	 -0.125
        518.178	 -0.280	 -0.115
        518.181	 -0.285	 -0.115
        518.183	 -0.285	 -0.135
        518.186	 -0.285	 -0.130
        518.189	 -0.280	 -0.125
        518.192	 -0.270	 -0.120
        518.194	 -0.265	 -0.115
        518.197	 -0.270	 -0.125
        518.200	 -0.275	 -0.125
        518.203	 -0.295	 -0.135
        518.206	 -0.305	 -0.140
        518.208	 -0.285	 -0.130
        518.211	 -0.280	 -0.135
        518.214	 -0.305	 -0.135
        518.217	 -0.300	 -0.140
        518.219	 -0.315	 -0.145
        518.222	 -0.300	 -0.130
        518.225	 -0.305	 -0.125
        518.228	 -0.295	 -0.125
        518.231	 -0.310	 -0.130
        518.233	 -0.315	 -0.150
        518.236	 -0.315	 -0.150
        518.239	 -0.320	 -0.150
        518.242	 -0.320	 -0.130
        518.244	 -0.320	 -0.135
        518.247	 -0.310	 -0.135
        518.250	 -0.315	 -0.160
        518.253	 -0.325	 -0.150
        518.256	 -0.320	 -0.150
        518.258	 -0.310	 -0.150
        518.261	 -0.300	 -0.145
        518.264	 -0.305	 -0.145
        518.267	 -0.310	 -0.150
        518.269	 -0.320	 -0.160
        518.272	 -0.320	 -0.165
        518.275	 -0.310	 -0.155
        518.278	 -0.305	 -0.155
        518.281	 -0.310	 -0.160
        518.283	 -0.320	 -0.180
        518.286	 -0.330	 -0.180
        518.289	 -0.325	 -0.165
        518.292	 -0.320	 -0.155
        518.294	 -0.320	 -0.155
        518.297	 -0.315	 -0.165
        518.300	 -0.325	 -0.180
        518.303	 -0.335	 -0.175
        518.306	 -0.335	 -0.165
        518.308	 -0.325	 -0.160
        518.311	 -0.320	 -0.160
        518.314	 -0.320	 -0.160
        518.317	 -0.330	 -0.170
        518.319	 -0.340	 -0.185
        518.322	 -0.340	 -0.180
        518.325	 -0.330	 -0.165
        518.328	 -0.315	 -0.170
        518.331	 -0.335	 -0.165
        518.333	 -0.335	 -0.185
        518.336	 -0.340	 -0.180
        518.339	 -0.340	 -0.175
        518.342	 -0.325	 -0.165
        518.344	 -0.330	 -0.165
        518.347	 -0.325	 -0.180
        518.350	 -0.325	 -0.175
        518.353	 -0.335	 -0.185
        518.356	 -0.345	 -0.165
        518.358	 -0.335	 -0.170
        518.361	 -0.320	 -0.170
        518.364	 -0.330	 -0.180
        518.367	 -0.330	 -0.175
        518.369	 -0.350	 -0.190
        518.372	 -0.350	 -0.190
        518.375	 -0.340	 -0.185
        518.378	 -0.335	 -0.170
        518.381	 -0.335	 -0.170
        518.383	 -0.340	 -0.180
        518.386	 -0.345	 -0.185
        518.389	 -0.345	 -0.180
        518.392	 -0.340	 -0.175
        518.394	 -0.325	 -0.175
        518.397	 -0.325	 -0.185
        518.400	 -0.325	 -0.195
        518.403	 -0.345	 -0.190
        518.406	 -0.330	 -0.180
        518.408	 -0.330	 -0.170
        518.411	 -0.310	 -0.160
        518.414	 -0.315	 -0.175
        518.417	 -0.330	 -0.185
        518.419	 -0.335	 -0.200
        518.422	 -0.345	 -0.175
        518.425	 -0.325	 -0.175
        518.428	 -0.310	 -0.175
        518.431	 -0.310	 -0.175
        518.433	 -0.310	 -0.195
        518.436	 -0.340	 -0.205
        518.439	 -0.335	 -0.200
        518.442	 -0.325	 -0.195
        518.444	 -0.300	 -0.190
        518.447	 -0.295	 -0.185
        518.450	 -0.290	 -0.190
        518.453	 -0.280	 -0.200
        518.456	 -0.270	 -0.180
        518.458	 -0.250	 -0.175
        518.461	 -0.230	 -0.170
        518.464	 -0.240	 -0.175
        518.467	 -0.240	 -0.185
        518.469	 -0.245	 -0.180
        518.472	 -0.240	 -0.175
        518.475	 -0.220	 -0.160
        518.478	 -0.195	 -0.160
        518.481	 -0.200	 -0.165
        518.483	 -0.215	 -0.185
        518.486	 -0.220	 -0.185
        518.489	 -0.225	 -0.165
        518.492	 -0.215	 -0.155
        518.494	 -0.230	 -0.135
        518.497	 -0.225	 -0.130
        518.500	 -0.230	 -0.140
        518.503	 -0.235	 -0.140
        518.506	 -0.240	 -0.135
        518.508	 -0.220	 -0.125
        518.511	 -0.220	 -0.120
        518.514	 -0.205	 -0.145
        518.517	 -0.200	 -0.155
        518.519	 -0.225	 -0.175
        518.522	 -0.235	 -0.180
        518.525	 -0.255	 -0.175
        518.528	 -0.270	 -0.180
        518.531	 -0.285	 -0.170
        518.533	 -0.305	 -0.185
        518.536	 -0.320	 -0.210
        518.539	 -0.330	 -0.195
        518.542	 -0.345	 -0.195
        518.544	 -0.330	 -0.195
        518.547	 -0.340	 -0.215
        518.550	 -0.360	 -0.220
        518.553	 -0.365	 -0.215
        518.556	 -0.375	 -0.210
        518.558	 -0.360	 -0.200
        518.561	 -0.345	 -0.190
        518.564	 -0.355	 -0.195
        518.567	 -0.360	 -0.210
        518.569	 -0.375	 -0.225
        518.572	 -0.370	 -0.225
        518.575	 -0.385	 -0.215
        518.578	 -0.370	 -0.220
        518.581	 -0.380	 -0.210
        518.583	 -0.395	 -0.225
        518.586	 -0.395	 -0.235
        518.589	 -0.385	 -0.225
        518.592	 -0.390	 -0.210
        518.594	 -0.370	 -0.215
        518.597	 -0.375	 -0.215
        518.600	 -0.380	 -0.220
        518.603	 -0.380	 -0.230
        518.606	 -0.380	 -0.230
        518.608	 -0.375	 -0.245
        518.611	 -0.370	 -0.250
        518.614	 -0.405	 -0.280
        518.617	 -0.435	 -0.305
        518.619	 -0.475	 -0.320
        518.622	 -0.495	 -0.340
        518.625	 -0.500	 -0.350
        518.628	 -0.490	 -0.335
        518.631	 -0.555	 -0.250
        518.633	 -0.595	 -0.160
        518.636	 -0.580	 -0.060
        518.639	 -0.495	  0.015
        518.642	 -0.365	  0.090
        518.644	 -0.200	  0.185
        518.647	 -0.020	  0.280
        518.650	  0.240	  0.370
        518.653	  0.515	  0.430
        518.656	  0.745	  0.365
        518.658	  0.855	  0.130
        518.661	  0.810	 -0.195
        518.664	  0.555	 -0.385
        518.667	  0.145	 -0.415
        518.669	 -0.240	 -0.345
        518.672	 -0.480	 -0.310
        518.675	 -0.570	 -0.275
        518.678	 -0.550	 -0.270
        518.681	 -0.495	 -0.270
        518.683	 -0.450	 -0.280
        518.686	 -0.430	 -0.290
        518.689	 -0.440	 -0.285
        518.692	 -0.430	 -0.270
        518.694	 -0.420	 -0.275
        518.697	 -0.410	 -0.270
        518.700	 -0.440	 -0.285
        518.703	 -0.430	 -0.295
        518.706	 -0.440	 -0.280
        518.708	 -0.455	 -0.260
        518.711	 -0.450	 -0.270
        518.714	 -0.445	 -0.275
        518.717	 -0.425	 -0.285
        518.719	 -0.440	 -0.290
        518.722	 -0.445	 -0.270
        518.725	 -0.440	 -0.260
        518.728	 -0.450	 -0.270
        518.731	 -0.445	 -0.280
        518.733	 -0.455	 -0.290
        518.736	 -0.455	 -0.295
        518.739	 -0.465	 -0.295
        518.742	 -0.445	 -0.275
        518.744	 -0.435	 -0.275
        518.747	 -0.450	 -0.275
        518.750	 -0.455	 -0.285
        518.753	 -0.455	 -0.290
        518.756	 -0.445	 -0.280
        518.758	 -0.425	 -0.265
        518.761	 -0.420	 -0.260
        518.764	 -0.425	 -0.275
        518.767	 -0.430	 -0.280
        518.769	 -0.435	 -0.290
        518.772	 -0.450	 -0.285
        518.775	 -0.440	 -0.275
        518.778	 -0.435	 -0.270
        518.781	 -0.440	 -0.275
        518.783	 -0.450	 -0.295
        518.786	 -0.470	 -0.295
        518.789	 -0.455	 -0.290
        518.792	 -0.445	 -0.280
        518.794	 -0.435	 -0.275
        518.797	 -0.440	 -0.290
        518.800	 -0.450	 -0.315
        518.803	 -0.450	 -0.315
        518.806	 -0.450	 -0.290
        518.808	 -0.440	 -0.280
        518.811	 -0.435	 -0.270
        518.814	 -0.435	 -0.275
        518.817	 -0.445	 -0.290
        518.819	 -0.465	 -0.300
        518.822	 -0.460	 -0.300
        518.825	 -0.450	 -0.290
        518.828	 -0.435	 -0.295
        518.831	 -0.440	 -0.295
        518.833	 -0.440	 -0.295
        518.836	 -0.445	 -0.305
        518.839	 -0.450	 -0.305
        518.842	 -0.430	 -0.295
        518.844	 -0.425	 -0.295
        518.847	 -0.430	 -0.310
        518.850	 -0.425	 -0.320
        518.853	 -0.435	 -0.320
        518.856	 -0.445	 -0.330
        518.858	 -0.430	 -0.310
        518.861	 -0.435	 -0.310
        518.864	 -0.450	 -0.320
        518.867	 -0.450	 -0.335
        518.869	 -0.450	 -0.345
        518.872	 -0.455	 -0.355
        518.875	 -0.440	 -0.350
        518.878	 -0.440	 -0.355
        518.881	 -0.450	 -0.370
        518.883	 -0.460	 -0.380
        518.886	 -0.460	 -0.395
        518.889	 -0.465	 -0.395
        518.892	 -0.465	 -0.380
        518.894	 -0.450	 -0.390
        518.897	 -0.460	 -0.400
        518.900	 -0.465	 -0.410
        518.903	 -0.485	 -0.415
        518.906	 -0.480	 -0.415
        518.908	 -0.465	 -0.405
        518.911	 -0.465	 -0.410
        518.914	 -0.465	 -0.410
        518.917	 -0.480	 -0.420
        518.919	 -0.485	 -0.405
        518.922	 -0.490	 -0.385
        518.925	 -0.480	 -0.370
        518.928	 -0.460	 -0.360
        518.931	 -0.445	 -0.360
        518.933	 -0.450	 -0.355
        518.936	 -0.460	 -0.355
        518.939	 -0.460	 -0.340
        518.942	 -0.435	 -0.315
        518.944	 -0.425	 -0.305
        518.947	 -0.425	 -0.290
        518.950	 -0.415	 -0.290
        518.953	 -0.405	 -0.285
        518.956	 -0.390	 -0.275
        518.958	 -0.365	 -0.255
        518.961	 -0.355	 -0.255
        518.964	 -0.355	 -0.255
        518.967	 -0.345	 -0.255
        518.969	 -0.335	 -0.255
        518.972	 -0.335	 -0.245
        518.975	 -0.330	 -0.230
        518.978	 -0.315	 -0.235
        518.981	 -0.305	 -0.220
        518.983	 -0.295	 -0.240
        518.986	 -0.315	 -0.230
        518.989	 -0.320	 -0.225
        518.992	 -0.320	 -0.215
        518.994	 -0.305	 -0.225
        518.997	 -0.310	 -0.225
        519.000	 -0.315	 -0.240
        519.003	 -0.315	 -0.240
        519.006	 -0.325	 -0.240
        519.008	 -0.305	 -0.230
        519.011	 -0.305	 -0.225
        519.014	 -0.305	 -0.230
        519.017	 -0.305	 -0.250
        519.019	 -0.315	 -0.250
        519.022	 -0.320	 -0.240
        519.025	 -0.320	 -0.230
        519.028	 -0.295	 -0.220
        519.031	 -0.300	 -0.220
        519.033	 -0.310	 -0.235
        519.036	 -0.320	 -0.250
        519.039	 -0.315	 -0.240
        519.042	 -0.325	 -0.245
        519.044	 -0.300	 -0.240
        519.047	 -0.305	 -0.235
        519.050	 -0.315	 -0.250
        519.053	 -0.320	 -0.260
        519.056	 -0.330	 -0.250
        519.058	 -0.335	 -0.240
        519.061	 -0.310	 -0.240
        519.064	 -0.320	 -0.240
        519.067	 -0.325	 -0.250
        519.069	 -0.325	 -0.250
        519.072	 -0.340	 -0.250
        519.075	 -0.330	 -0.250
        519.078	 -0.320	 -0.265
        519.081	 -0.335	 -0.265
        519.083	 -0.340	 -0.265
        519.086	 -0.340	 -0.255
        519.089	 -0.350	 -0.255
        519.092	 -0.340	 -0.250
        519.094	 -0.320	 -0.245
        519.097	 -0.325	 -0.260
        519.100	 -0.340	 -0.270
        519.103	 -0.350	 -0.275
        519.106	 -0.345	 -0.275
        519.108	 -0.350	 -0.265
        519.111	 -0.335	 -0.275
        519.114	 -0.345	 -0.270
        519.117	 -0.345	 -0.280
        519.119	 -0.370	 -0.285
        519.122	 -0.370	 -0.280
        519.125	 -0.365	 -0.285
        519.128	 -0.340	 -0.285
        519.131	 -0.355	 -0.275
        519.133	 -0.345	 -0.285
        519.136	 -0.350	 -0.300
        519.139	 -0.350	 -0.280
        519.142	 -0.345	 -0.265
        519.144	 -0.335	 -0.285
